Model	annotator_1	annotator_2	V	Chambre	Emplacement	Rapport qualité-prix	Ambiance	Personnel
gemma-3-27b-it	annotator_6@mail.com	annotator_9@mail.com	sample	0.9095315089003383	0.9376211186870044	0.7927936340493277	0.5938668941536942	0.9454483118999204
gemma-3-27b-it	annotator_6@mail.com	annotator_9@mail.com	full	0.7279931259317702	0.9138563604159392	0.7280672634366172	0.5660730058619139	0.9482158708773172
gemma-3-27b-it	annotator_6@mail.com	annotator_12@mail.com	sample	0.9128839294267265	0.9538254592336878	0.8261364251264257	0.6608805641811248	0.9527059619133507
gemma-3-27b-it	annotator_6@mail.com	annotator_12@mail.com	full	0.9233634506996207	0.950203122626082	0.5588771122866493	0.6361821345702431	0.9547340445077166
gemma-3-27b-it	annotator_6@mail.com	annotator_11@mail.com	sample	0.937257817927966	0.9361719491525096	0.7686307970062468	0.6496351850398631	0.9544226068311636
gemma-3-27b-it	annotator_6@mail.com	annotator_11@mail.com	full	0.9278345442334759	0.9266809708623595	0.7678102912284746	0.6302421167150118	0.9511802906343358
gemma-3-27b-it	annotator_6@mail.com	annotator_2@mail.com	sample	0.9218006114891119	0.943405153481243	0.7967102193284165	0.598732950118512	0.9597812693535854
gemma-3-27b-it	annotator_6@mail.com	annotator_2@mail.com	full	0.9218006114891119	0.9390277376099345	0.7967102193284165	0.5914557647595403	0.9608751755266837
gemma-3-27b-it	annotator_9@mail.com	annotator_12@mail.com	sample	0.9325041699511878	0.9369713711981174	0.84408057215756	0.6398225128310079	0.9699968246878933
gemma-3-27b-it	annotator_9@mail.com	annotator_12@mail.com	full	0.7640107412634619	0.9114898984959563	0.5853876764788543	0.5970507028145047	0.9599706540926645
gemma-3-27b-it	annotator_9@mail.com	annotator_11@mail.com	sample	0.9510818960887959	0.9505188116303359	0.8709676583202364	0.7048763832814677	0.986081476299809
gemma-3-27b-it	annotator_9@mail.com	annotator_11@mail.com	full	0.7660807683836897	0.9444577830390938	0.8219081524811868	0.6768483654938995	0.9773133842378823
gemma-3-27b-it	annotator_9@mail.com	annotator_2@mail.com	sample	0.9495794041430263	0.9554599503148458	0.8822964354580631	0.6824235634694126	0.9540858902057204
gemma-3-27b-it	annotator_9@mail.com	annotator_2@mail.com	full	0.7686914580559245	0.935453249701239	0.8028731628372358	0.639286745533526	0.9536387598762025
gemma-3-27b-it	annotator_12@mail.com	annotator_11@mail.com	sample	0.9378956854338477	0.9354767576280943	0.8196265670909532	0.757361174057312	0.9815451183755461
gemma-3-27b-it	annotator_12@mail.com	annotator_11@mail.com	full	0.9406326633551269	0.922406591310007	0.6042999272473161	0.6977955545526762	0.9717773308175887
gemma-3-27b-it	annotator_12@mail.com	annotator_2@mail.com	sample	0.9379566935492119	0.9444181077048264	0.821588288018423	0.6578239850659152	0.9703794500423879
gemma-3-27b-it	annotator_12@mail.com	annotator_2@mail.com	full	0.9315426311409045	0.9382515275292008	0.5589243939064521	0.6246112601859974	0.9669223452614654
gemma-3-27b-it	annotator_11@mail.com	annotator_2@mail.com	sample	0.9472823307408091	0.9542762411133614	0.9041077100865362	0.7818835146343812	0.9675527967383086
gemma-3-27b-it	annotator_11@mail.com	annotator_2@mail.com	full	0.9479150527224383	0.94537042923145	0.8805897576281589	0.7661911969982694	0.963227296973409
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_3@mail.com	sample	0.7458641672017147	0.7388234563138554	0.5343787141443276	0.5235552803763005	0.8156602339745431
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_3@mail.com	full	0.6667668968241574	0.7613362721765514	0.3474150168217855	0.5197996758954863	0.8138317057499994
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_4@mail.com	sample	0.7862953938949331	0.7818034856359444	0.5873395250872887	0.5255417501271448	0.840080102400909
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_4@mail.com	full	0.6531334348987503	0.7952889933722128	0.46467244765104265	0.5524261394785788	0.875153872965463
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_10@mail.com	sample	0.7944959884600291	0.779838116751758	0.5761396876599962	0.5155228405268667	0.8232539251282966
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_10@mail.com	full	0.6448635848779891	0.7296631267497933	0.39232883503197996	0.43565595725912437	0.8312773274039432
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_8@mail.com	sample	0.7555514475780613	0.7580044180872988	0.5925237432699335	0.5255111177699143	0.8320859871926114
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_8@mail.com	full	0.6293443577017156	0.7005459197172251	0.33145217967664636	0.4540457921819481	0.8366284413300065
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_1@mail.com	sample	0.7403543629359371	0.7602988615744667	0.5743413465120157	0.5006553906184782	0.8129697152500277
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_1@mail.com	full	0.6906757441563162	0.7349690724259681	0.42800849700757193	0.49628630239947497	0.8297176148727938
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_7@mail.com	sample	0.7570462721899571	0.7376907805588938	0.5744443328168386	0.536273694502576	0.812121760195078
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_7@mail.com	full	0.7268963421661131	0.7512622729058771	0.43608233549998976	0.5273683234919395	0.8519825969392687
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_5@mail.com	sample	0.6850351686851327	0.7358287313434271	0.5759275153096132	0.4629096352876139	0.8131547197357422
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_5@mail.com	full	0.6185606775339325	0.7003333660429918	0.3561878600611194	0.39427544214492477	0.8204752913799448
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_6@mail.com	sample	0.7838553064334227	0.7097358425898939	0.5644370435771094	0.5040497577165113	0.8353053459075651
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_6@mail.com	full	0.6215597874541776	0.7017731555687922	0.3397139467210592	0.44907866893113274	0.8486562354929215
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_9@mail.com	sample	0.7716074475624723	0.7406325837560361	0.5759123032725882	0.5312042304010468	0.8304803720702894
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_9@mail.com	full	0.6443248473023111	0.7027144252277149	0.40252465367096213	0.47931109830064456	0.8446843431669019
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_12@mail.com	sample	0.7220343250892567	0.7631596805162966	0.5670275469061289	0.5333746234816501	0.8260762400787606
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_12@mail.com	full	0.6759860458969588	0.7336089897612678	0.43952222516220835	0.5436916343267066	0.8377045554722687
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_11@mail.com	sample	0.7959706831246816	0.7505641040582475	0.5837275720706169	0.5249989276280427	0.8387569906910499
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_11@mail.com	full	0.6685811180395508	0.7519439839474327	0.37057127476524465	0.507239693555409	0.8578102810539472
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_2@mail.com	sample	0.7562248844711779	0.7548468554177409	0.5876259991095839	0.49231295097790323	0.818995441860584
Llama-3.1-8B-Instruct	annotator_13@mail.com	annotator_2@mail.com	full	0.6579781709343725	0.7186262661501581	0.3706164335483491	0.43417095673248357	0.8457396434410253
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_4@mail.com	sample	0.754121714111514	0.8340383512067892	0.5514578048711909	0.48617715351029345	0.8402687650520421
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_4@mail.com	full	0.8011731039334568	0.8609441998501542	0.5574062612368003	0.5346972123181011	0.8449860755877704
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_10@mail.com	sample	0.744786232656862	0.7774605650331569	0.5453169526698479	0.47673229057625766	0.8616612402756291
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_10@mail.com	full	0.7964414059925619	0.7433304198567062	0.5163158691909364	0.49915832207890476	0.8479492566267456
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_8@mail.com	sample	0.8042287425452984	0.8570006105048696	0.5944913541252581	0.5807618648000868	0.8849730394531151
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_8@mail.com	full	0.8212973912916869	0.8230690446770897	0.5600462529434118	0.5823187122019644	0.8729613461553778
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_1@mail.com	sample	0.8314207390561082	0.8591104445147705	0.6594359039734057	0.6062145153161627	0.8822785909720774
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_1@mail.com	full	0.7528273725558436	0.8325379715786732	0.5883934302191658	0.583322856769363	0.8620630298893818
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_7@mail.com	sample	0.7466361794309572	0.8345851465812609	0.5622460395316333	0.46344960759684256	0.8276775776472008
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_7@mail.com	full	0.6623693999588449	0.853560823011507	0.4804794186251907	0.4444953785330188	0.8241967390882271
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_5@mail.com	sample	0.7936276790645115	0.8350747565310167	0.6272886346871099	0.6494591688550719	0.8774025197595217
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_5@mail.com	full	0.7658937817176475	0.81610221272509	0.6162865244140394	0.6364498197620264	0.8613483513192106
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_6@mail.com	sample	0.7561900542831523	0.7886208991439934	0.5649482411087899	0.5174964142684868	0.8322180300969062
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_6@mail.com	full	0.7705892181998816	0.7763258265991546	0.5446604859917609	0.540689874536662	0.8444708064286581
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_9@mail.com	sample	0.7983832641455467	0.8369423308773222	0.5914250896881772	0.5496961497034476	0.8641333349937516
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_9@mail.com	full	0.6111798790042432	0.8048245613511934	0.5854717661110322	0.5175966915466954	0.8463872421233607
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_12@mail.com	sample	0.7480785075155445	0.8149198929164161	0.47713602388884757	0.51570156978115	0.8256642444950577
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_12@mail.com	full	0.7633618188773194	0.8066512463295445	0.516521974217792	0.5259453991365537	0.8317029144566742
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_11@mail.com	sample	0.7725891436976915	0.8551724906646463	0.5943775022157401	0.5257242386845216	0.8565772758904602
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_11@mail.com	full	0.8031538096682566	0.8590578165436276	0.5809646366393535	0.5301108825866745	0.8696729577506307
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_2@mail.com	sample	0.8002499172370086	0.8372661958287809	0.5445027443838284	0.5416123139274313	0.8695614242737352
Llama-3.1-8B-Instruct	annotator_3@mail.com	annotator_2@mail.com	full	0.8163674730057109	0.8251289720708259	0.5017942180181718	0.5616019234119942	0.8607303605967336
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_10@mail.com	sample	0.8017602267884456	0.7651412573057387	0.6546379035248172	0.48549467355187687	0.865233613579465
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_10@mail.com	full	0.8008848524964904	0.7533352933228866	0.4542501328676718	0.4366019000656375	0.8393395530323502
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_8@mail.com	sample	0.7630479773731257	0.8285155313405773	0.6251803075475169	0.4858183930645729	0.8546006640304862
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_8@mail.com	full	0.763758356318395	0.8283418315697016	0.4899618088476669	0.4512819507113538	0.8649392837981967
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_1@mail.com	sample	0.7618382571722361	0.8709200112509639	0.642020212568577	0.519520731549364	0.8484039416647905
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_1@mail.com	full	0.7475237443733711	0.8708190076171589	0.5178329359616902	0.4717154506812073	0.8551696412062852
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_7@mail.com	sample	0.760583962457726	0.8645019731273589	0.6638507818295428	0.514182820881428	0.8562556129906468
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_7@mail.com	full	0.670549722302929	0.9019907047313497	0.6102521249133935	0.5236086387196685	0.8538899102915732
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_5@mail.com	sample	0.6967131318756219	0.8289112762037588	0.6299515759543709	0.41850662566009006	0.8291265236046718
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_5@mail.com	full	0.6933262583428405	0.8175498061462859	0.5250068972518677	0.4017961326797248	0.8374670004876688
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_6@mail.com	sample	0.7897390104941969	0.82596245434968	0.622095871564587	0.585924398014028	0.8665841291223816
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_6@mail.com	full	0.7921272591726555	0.8169841812597209	0.46903727641370047	0.4611858129511792	0.8658997310323227
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_9@mail.com	sample	0.7799030586157316	0.8608005462252293	0.637799749874499	0.5935444054426058	0.8617047160498286
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_9@mail.com	full	0.577902415867247	0.8289724437837124	0.5090220765793765	0.5383826784018496	0.861251752019809
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_12@mail.com	sample	0.7736051055621347	0.8562665240379158	0.6223734178638284	0.5316650892079364	0.8394248233773115
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_12@mail.com	full	0.7732114743502757	0.8550747395014452	0.6465235877381339	0.5497764755658332	0.8512282463876336
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_11@mail.com	sample	0.8255899785960525	0.870974282392285	0.6550267979312194	0.5760661492369498	0.8809259900448705
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_11@mail.com	full	0.7881169374834374	0.8786413215469855	0.48654113229609447	0.5624834227155996	0.8771706205809632
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_2@mail.com	sample	0.7843359287905889	0.8654250865493472	0.6513281172019805	0.5307387162374746	0.8547575641209938
Llama-3.1-8B-Instruct	annotator_4@mail.com	annotator_2@mail.com	full	0.7882768469928474	0.863184145735515	0.4701967373802463	0.5218666055726681	0.8614548625708892
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_8@mail.com	sample	0.7763352159697164	0.7990743653640567	0.6029103935046407	0.5419562025140975	0.8607210951835781
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_8@mail.com	full	0.7763352159697164	0.7990743653640567	0.6029103935046407	0.5419562025140975	0.8607210951835781
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_1@mail.com	sample	0.7381787323697414	0.7585291461408792	0.6356169368467138	0.5003212538286523	0.8528224535882332
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_1@mail.com	full	0.7234229867133194	0.7703948591895559	0.6482561118097826	0.49956515697464854	0.8418422567616527
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_7@mail.com	sample	0.7597524550698039	0.7705069056650466	0.6574635139997368	0.5499873624342244	0.8473985305730183
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_7@mail.com	full	0.6222015902505996	0.7420414181331443	0.4192669467082808	0.49579921163238977	0.8234051651101433
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_5@mail.com	sample	0.6874277315269846	0.7337448472645064	0.6214189239492456	0.42927550814274884	0.8549736952475376
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_5@mail.com	full	0.6874277315269846	0.7337448472645064	0.6214189239492456	0.42927550814274884	0.8549736952475376
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_6@mail.com	sample	0.7932681177774541	0.738063555218008	0.6441793520818011	0.5359928581701612	0.8661292242022468
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_6@mail.com	full	0.7932681177774541	0.738063555218008	0.6441793520818011	0.5359928581701612	0.8661292242022468
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_9@mail.com	sample	0.7742832405928207	0.7720243435602209	0.6732617734178066	0.5500574960645344	0.8686996014542091
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_9@mail.com	full	0.5787151682109546	0.7336575511767771	0.6177090600434167	0.48665964109165155	0.8542838202874308
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_12@mail.com	sample	0.7562075563542072	0.765884563937572	0.6744441669308004	0.5210225879051666	0.8332677768654249
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_12@mail.com	full	0.7486615634583657	0.7561135540863451	0.4535830125860498	0.4931602928563393	0.8298212133671057
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_11@mail.com	sample	0.8099873508562061	0.7813066801693397	0.6607478810086417	0.5384524423364362	0.8829534539604317
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_11@mail.com	full	0.7807355610202115	0.736224141415959	0.7160723274657057	0.5102194994976736	0.8904465197144927
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_2@mail.com	sample	0.7818876213050927	0.7639890541498104	0.7003210129033665	0.52850841564597	0.8692270003877528
Llama-3.1-8B-Instruct	annotator_10@mail.com	annotator_2@mail.com	full	0.7818876213050927	0.7639890541498104	0.7003210129033665	0.52850841564597	0.8692270003877528
Llama-3.1-8B-Instruct	annotator_8@mail.com	annotator_1@mail.com	sample	0.8030837551907881	0.8393017605959001	0.6406534357555537	0.5819729499864278	0.8702815923323353
Llama-3.1-8B-Instruct	annotator_8@mail.com	annotator_1@mail.com	full	0.7456581186640056	0.862469333470415	0.6263797940521778	0.6010906479959417	0.8722806212067818
Llama-3.1-8B-Instruct	annotator_8@mail.com	annotator_7@mail.com	sample	0.7578836013350257	0.8348336152233785	0.6207149075970767	0.5201437519172077	0.8511567880548596
Llama-3.1-8B-Instruct	annotator_8@mail.com	annotator_7@mail.com	full	0.6177309816189903	0.8317984392724341	0.4429440078106201	0.44702450704470703	0.8300103491793128
