ID_Review	Sentences	EMPLACEMENT	SERVICE	NOURRITURE	AMBIANCE	RAPPORT QUALITÉ-PRIX
g187143-d6499916-r218269120	Une cuisine simple avec des produits frais et cuisinés maison. Accueil chaleureux. Même les petits biscuits qui accompagnent le café sont faits maison. Rien à dire, simple mais très bon et très frais.	0	1	1	0	0
g187147-d1034843-r227563120	Accueil au top ! Restaurant sans pretention d'après la devanture mais avec une cuisine de qualité ! Kir offert avec une mise en appetit avec des rillettes et du saucisson. Peu de choix à la carte, mais c'est aussi comme ça qu'on a plus de chance de faire des bons plats! Et c'est reussi ! C'est ma cantine j'adore ! Continuez comme ça je vous encourage chaudement !	0	1	1	0	0
g187147-d1054615-r214901404	Un local sympathique, un personnel très jeune, agréable, au bar comme au restaurant. Le rapport qualité-prix reste tendu, un peu cher pour les repas, même si l'espace est intéressant, entre les arbres. L'intérêt serait d'y découvrir de jeunes artistes qui s'y produisent régulièrement. Malheureusement, ils ne sont guère respectés: mauvaise acoustique, public bruyant. Il faudrait inviter les gérants à permettre un son écoutable.	0	1	1	1	1
g187147-d1077634-r239773694	Le concept avait l'air sympa, mais de qui se moque t'on? Les quantités sont microscopiques et les prix stratosphériques! Compter environ 20€ pour un oeuf cocotte (même pas cuit correctement), un plat comprenant environ 50g de poulet et 3 haricots verts et deux rondelles de pomme de terre et une salade de fruit... Ambiance du lieu extrêmement bruyante. Bref, à fuir, sauf si vraiment vous n'avez pas faim...	0	0	1	1	1
g187147-d1089305-r171630135	Cuisine bonne mais au final l'addition est salée Plats bien exécutés, les sauces sont également bonnes Parpadelle aux écrevisses et palourdes très bon mais légèrement trop gras Le veau était goûtu La tarte tatin divine	0	0	1	0	1
g187147-d1099973-r130147318	Accueil très sympa dans ce petit restaurant . Le service est très attentionné ,la salle est petite mais très agréable Au niveau de la cuisine c est correct mais ce n est pas exceptionnel ! ( je suis une fan de la cuisine Italienne et je vais régulièrement en Italie donc je suis assez difficile !) Par contre Le fondant au chocolat est très bon	0	1	1	1	0
g187147-d1113739-r231078339	Des plats correctement servis, un pavé de turbot excellent et des prix corrects pour le quartier. Et pour enrober le tout, un service avec le sourire du début à la fin :) ! Je reviens toujours en ce lieu avec un vrai plaisir !	0	1	1	0	1
g187147-d1119908-r146734960	Restaurant désormais à éviter. Mauvais rapport qualité prix. L'entrecôte qui dans le menu était censée être 300 g c'était une portion du gendre cantine de l'école. Et en générale les portions étaient ridicules pour leur prix. Les pommes sautés étaient des simples frites. Dommage, car le décor demeure impressionnant.	0	0	1	1	1
g187147-d1163179-r242024621	Un excellent restau, le magret au miel est divin, le soufflé parfait, le personnel très agréable, le service rapide, l'ambiance et la déco géniales, un bon moment en famille ! Pas a la portée de toutes les bourses, sans pour autant être très cher.	0	1	1	1	1
g187147-d1191240-r240499837	Si le plat fut correct (saint jacques - risotto)...il ne fallait pas avoir trop faim...seulement trois saint jacques le tout à peine chaud. Pour les autres plat, aucun légume vert n'est proposé en accompagnement il faut se contenter de frites, purée de pommes de terre risotto ou les légumes du pot au feu....Le service inexistant, à la question qu'y a-t-il dans le café gourmand la réponse fut ça dépend... Une serveuse qui s’ébouriffe les cheveux derrière le bar...Et la petite touche qui va bien nous sommes ressortis imprégnés d'une odeur de friture... Bref inutile de faire un détour pour se restaurer dans ce bistrot	0	1	1	0	0
g187147-d1211203-r170663157	Toujours très rempli le midi, je n'ai eu l'occasion d'y aller que le soir. Et à chaque fois, pas de déception : carte variée, produits frais et de qualité, plats savoureux, portions copieuses et service très sympathique. Les prix restent corrects également. A conseiller donc!	0	1	1	0	1
g187147-d1211203-r280065031	Cela fait trois fois maintenant que je vais dîner à ce restaurant et trois fois que je me régale toujours autant. Les plats sont goûteux et dans de bonnes quantités. Il y en a pour toutes les envies (viandes, poissons). Je conseille fortement la cassolette de moules ou le boudin (s'il revient à la carte), mais dans l'ensemble, tout est bon. L'assiette de fromage, s'il vous reste un peu de place, est généreuse et excellente. On aura compris donc un petit coup de coeur : allez y entre amis ou entre amoureux vous ne serez jamais déçus !	0	0	1	0	0
g187147-d1327880-r242392720	Nous sommes venus diner en famille dans ce restaurant fin Novembre 2014. Nous avons passé un bon moment. Petit hic: l'assiette de charcuterie proposée à l'apéritif pour deux personnes n'était vraiment pas copieuse, même pour deux personnes. Mais pour le reste, cuisine variée, bonne carte de vins, nous reviendrons!	0	0	1	0	0
g187147-d1336322-r243511045	Service tres long et glacial. Nourriture surgelée et mal décongelée. Pour le même prix, vous trouvez un bon nombre d'adresses dans cette meme rue!	0	1	1	0	0
g187147-d1336849-r242014326	Dîner entre amis et expérience affreuse. Service d'une lenteur incroyable. Un menu unique imposé pour la table de dix (!!!). Choix terrible. Présentation des plats médiocre. Goût affreux - surtout ne jamais prendre le bœuf d'un derrier goût dégoûtant dans une casserole de puré de pommes de terre comme une soupe amère. Extrêmement cher: 185 euros par couple. A éviter!!!! Impensable que de restaurants comme celui ci existent sur Paris...	0	1	1	0	1
g187147-d1381523-r158339054	Au deumerant, c est un endroit original pour fêter son anniversaire ... Nous etions une tablée de 15 un vendredi soir, le service était exécrable, plats froids, pas aimable, restaurant tellement sombre qu on ne voit pas ce qu on y mange (je comprend pourquoi maintenant...) Le serveur n hésite pas a accuser ses clients de ne pas payer (alors que c est son travail de calculer correctement ..) le manager est agressif et empoigne ses clients sous prétexte qu ils ont pas payer .... Bref 15 personnes qui ne reviendrons plus .... 	0	1	1	1	0
g187147-d1390879-r184171903	Cuisine réchauffée au micro ondes, service lent, mais surtout prix tres excessif compte tenu de la qualité assez moyenne. Une adresse à éviter.	0	1	1	0	1
g187147-d1392655-r199033401	Positif: accueil souriant, ambiance sympathique, cadre charmant Négatif: le contenu de l'assiette La carte est courte, ce qui peut être un avantage ( turn-over important donc fraicheur des produits) mais se révèle un inconvénient quand il y a des produits manquants (la truffe ce jour-là), donc choix restreint. Nous avons eu le tort de nous rabattre sur un burger et un fish and chips, erreur fatale: burger moyen, frites molles et grasses, quant au fish and chips impression d'ingurgiter uniquement de la pâte à friture baignée de graisse. La tarte tropézienne bien que délicieuse, n'a pas été suffisante pour rattraper ce déjeuner raté.	0	1	1	1	0
g187147-d1450531-r187797211	On aurait du se méfier du restaurant presque vide un vendredi soir. Sous prétexte d'inventaire, il manquait la moitié des plats, entrées et vins. On a eu froid durant tout le repas. Les toilettes sont immondes et le service est désinvolte au possible. Quelle déception ! Les plats étaient tout de même bons mais maigrichons.	0	1	1	1	0
g187147-d1474710-r254855516	"Grosse déception, accueil médiocre. Demande de changement de place car nous étions près de la porte mais nous sommes restés sans réponse. Nous avons eu l'impression de deranger car il dit à son collègue ""Pff ils veulent changer de place"". Poulet très sec et frite froide pour 15,50 € + saumon grillé très très sec et riz dégeu pour 16,50 € A savoir aussi les quantités ne sont pas les mêmes entre un menu et le plat à la carte. Ce fut la 1e et dernière fois. C'est une honte "	0	1	1	0	1
g187147-d1474710-r268236876	Un endroit à fuir absolument. 42€ pour deux verres de vin blanc - à peine passable - sans nous avoir donné la carte, bien évidemment. Des serveurs antipathiques au possible. Des chaises bancales et un intérieur déprimant. Pas besoin d'en dire plus, ce bar est affreux 	0	1	1	1	1
g187147-d1494308-r188893298	Décoration vieillotte , des menus sales et gras , un service inexistant , une bière chaude qui n'a même pas été changee , des viandes trop cuites ( accompagnées de poires !!) et limités avariées ... Bref un scandale !!! A éviter !!!	0	1	1	1	0
g187147-d1515398-r264607143	Très bon bistrot. Accueil très très sympa !!! Nous avons très bien mangé avec des plats traditionnels comme à la maison, la qualité mais aussi la quantité sont en rdv !!!  Bistrot à recommander surtout si vous souhaitez passer un moment à Montmartre sans être dans la cohue des restaurants à touristes !!! Mais pensez à réserver car il n'y a pas beaucoup de places et le bistrot se remplit vite !!!	0	1	1	0	0
g187147-d1516382-r258841083	J'avais rarement vu cela Le veau était tellement vieux .....qu'on aurait dit du mauvais bœuf saignant... Le jambon était racorni Les pates collantes La crème figée et sans gout et ils osent appeler cela Escalope Saltimbocca ... A 18 euros 90 c'est du vol  Le verre de rosé devait venir d'un fond de cubi  Quant au service je préfère ne pas en parler Pas un sourire, pas une parole aimable On doit leur faire manger la cuisine du restau.....  Evitez à tout prix Dans le quartier pour le prix d'un plat vous aurez un repas complet agrémenté d'un sourire	0	1	1	0	1
g187147-d1567976-r183244327	Très décevant malgré un très bon emplacement. Serveur pas du tout sympa avec un humour très noir et ni merci ou rien en partant. Le service est beaucoup trop rapide pour que ce soit fait en direct. Le saumon n'était pas très frais et la dinde pas assez cuite. Les desserts maisons apparemment sont corrects.	1	1	1	0	0
g187147-d1650840-r242497721	L'ambiance est agréable dans ce petit restaurant à la déco sobre et élégante. Les menus à 20 euros sont servis le midi et le soir et comprennent entrée+ plat+ dessert. Nous y sommes allés le midi entre collègues et c'était très bien. Le service est efficace et la cuisine traditionnelle est très bonne. Vous pouvez aussi prendre le menu à 34 euros plus sophistiqué ou choisir la carte.	0	1	1	1	0
g187147-d1769263-r142565528	Un vrai luxe: une terrasse une calme au coeur de Paris! Certes la carte n'est pas géniale, le tarif n'est pas particulièrement bon marché, mais quand il fait beau et que l'on veut déjeuner dehors en s'entendant parler le lieu est appréciable.	0	0	1	1	1
g187147-d1774964-r260536177	Accueil moyen, on a l'impression d'embêter le personnel. On s'installe à une table, on nous demande au final de nous déplacer. On choisit notre menu, le carpaccio vient de métro c'est certain et les frites ne sont pas fraîches. Sans parler de la mousse au chocolat qui n'a rien d'une mousse. Mais plutôt d'une chose pâteuse trop sucré. Carafe d'eau demandé deux fois avant de l'avoir. Petit plus : Un serveur nous a offert un apéritif. Mais à une attitude un peu deplacé, limite gênante d'un dragueur grossier. Cela peut plaire à certaine personne, mais notre table en a été dérangé. Je ne recommande pas, il y a de petites brasseries meilleures et moins cher sur paris.	0	1	1	0	0
g187147-d1792445-r174875334	Ce restaurant se situe dans une rue piétonne dédiée aux touristes de masse et est entouré d'autres restaurants du même acabit. L'animation y est pénible et bruyante et ne correspond pas au genre d'établissement que nous recherchions. La nourriture y est plus que médiocre ( poisson brûlé, plat de moules sans saveur, desserts insipides ) et de plus un service inexistant plus une addition plus que salée.	1	1	1	1	1
